expected, result, bool
-0.222919, -0.223129, 1
-0.215826, -0.216353, 1
-0.209588, -0.210389, 1
-0.204428, -0.205460, 0
-0.200486, -0.201703, 0
-0.198041, -0.199361, 0
-0.196575, -0.197955, 0
-0.196231, -0.197631, 0
-0.196905, -0.198248, 0
-0.198412, -0.199667, 0
-0.200670, -0.201834, 0
-0.203613, -0.204643, 0
-0.206380, -0.207223, 0
-0.208981, -0.209613, 0
-0.210963, -0.211349, 1
-0.211987, -0.212096, 1
-0.211915, -0.211739, 1
-0.210698, -0.210198, 0
-0.207659, -0.206812, 0
-0.203311, -0.202165, 0
-0.197385, -0.195914, 0
-0.189777, -0.187956, 0
-0.180399, -0.178263, 0
-0.169470, -0.167030, 0
-0.156983, -0.154269, 0
-0.143163, -0.140194, 0
-0.128000, -0.124806, 0
-0.111393, -0.108028, 0
-0.093582, -0.090078, 0
-0.074232, -0.070656, 0
-0.053947, -0.050374, 0
-0.032024, -0.028547, 0
-0.009028, -0.005712, 0
0.015339, 0.018417, 0
0.040389, 0.043166, 0
0.066403, 0.068788, 0
0.093043, 0.094981, 0
0.119800, 0.121235, 0
0.146689, 0.147563, 0
0.173700, 0.173955, 1
0.200466, 0.200055, 1
0.226619, 0.225460, 0
0.252345, 0.250436, 0
0.277108, 0.274420, 0
0.300628, 0.297102, 0
0.322978, 0.318636, 0
0.343794, 0.338650, 0
0.363288, 0.357317, 0
0.381101, 0.374307, 0
0.397367, 0.389774, 0
0.412250, 0.403889, 0
0.425407, 0.416303, 0
0.436931, 0.427126, 0
0.446868, 0.436396, 0
0.455426, 0.444332, 0
0.462113, 0.450431, 0
0.467164, 0.454959, 0
0.470705, 0.458032, 0
0.472877, 0.459783, 0
0.473527, 0.460106, 0
0.473077, 0.459361, 0
0.471356, 0.457395, 0
0.467980, 0.453812, 0
0.463690, 0.449387, 0
0.457977, 0.443598, 0
0.451153, 0.436762, 0
0.443255, 0.428943, 0
0.434217, 0.420051, 0
0.424307, 0.410374, 0
0.413653, 0.400040, 0
0.402401, 0.389149, 0
0.390659, 0.377830, 0
0.378145, 0.365793, 0
0.365186, 0.353351, 0
0.352148, 0.340896, 0
0.338748, 0.328142, 0
0.325391, 0.315499, 0
0.312142, 0.303018, 0
0.298275, 0.289939, 0
0.284326, 0.276851, 0
0.269986, 0.263379, 0
0.255171, 0.249443, 0
0.240417, 0.235623, 0
0.225374, 0.221550, 0
0.209702, 0.206840, 0
0.193768, 0.191897, 0
0.177492, 0.176629, 1
0.160994, 0.161153, 1
0.144572, 0.145778, 0
0.127734, 0.129965, 0
0.111029, 0.114302, 0
0.094409, 0.098721, 0
0.078012, 0.083333, 0
0.061637, 0.067983, 0
0.045763, 0.053119, 0
0.030208, 0.038576, 0
0.014912, 0.024284, 0
0.000312, 0.010628, 0
-0.013494, -0.002273, 0
-0.026598, -0.014511, 0
-0.038929, -0.026018, 0
-0.050406, -0.036745, 0
-0.061253, -0.046897, 0
-0.070887, -0.055876, 0
-0.079191, -0.063623, 0
-0.086518, -0.070477, 0
-0.092528, -0.076106, 0
-0.097568, -0.080902, 0
-0.101428, -0.084613, 0
-0.103837, -0.086965, 0
-0.105706, -0.088911, 0
-0.106623, -0.089987, 0
-0.107004, -0.090627, 0
-0.106712, -0.090655, 0
-0.105768, -0.090139, 0
-0.104601, -0.089486, 0
-0.103137, -0.088602, 0
-0.101653, -0.087761, 0
-0.100112, -0.086917, 0
-0.098541, -0.086111, 0
-0.096781, -0.085154, 0
-0.094907, -0.084122, 0
-0.093457, -0.083538, 0
-0.091832, -0.082791, 0
-0.090098, -0.081949, 0
-0.088572, -0.081317, 0
-0.087045, -0.080689, 0
-0.085392, -0.079921, 0
-0.083746, -0.079132, 0
-0.082485, -0.078717, 0
-0.081412, -0.078436, 0
-0.080933, -0.078725, 0
-0.081223, -0.079738, 0
-0.081950, -0.081120, 0
-0.083719, -0.083491, 0
-0.086021, -0.086349, 1
-0.089836, -0.090687, 0
-0.094985, -0.096316, 0
-0.101218, -0.102970, 0
-0.109211, -0.111353, 0
-0.118396, -0.120852, 0
-0.128893, -0.131614, 0
-0.140312, -0.143247, 0
-0.152675, -0.155801, 0
-0.165769, -0.169041, 0
-0.179229, -0.182604, 0
-0.192590, -0.196077, 0
-0.205712, -0.209287, 0
-0.218075, -0.221710, 0
-0.229370, -0.233029, 0
-0.239425, -0.243079, 0
-0.248302, -0.251922, 0
-0.255766, -0.259345, 0
-0.261501, -0.265024, 0
-0.265660, -0.269105, 0
-0.268157, -0.271505, 0
-0.268695, -0.271946, 0
-0.267468, -0.270603, 0
-0.264214, -0.267236, 0
-0.258863, -0.261777, 0
-0.251568, -0.254388, 0
-0.242427, -0.245174, 0
-0.231310, -0.233976, 0
-0.218440, -0.221077, 0
-0.203321, -0.205958, 0
-0.186399, -0.189105, 0
-0.167545, -0.170388, 0
-0.146651, -0.149698, 0
-0.124081, -0.127393, 0
-0.099881, -0.103521, 0
-0.074549, -0.078556, 0
-0.048242, -0.052679, 0
-0.021415, -0.026317, 0
0.005746, 0.000334, 0
0.032596, 0.026603, 0
0.059627, 0.053045, 0
0.086203, 0.078989, 0
0.111880, 0.104039, 0
0.136883, 0.128414, 0
0.161107, 0.152019, 0
0.184229, 0.174550, 0
0.206500, 0.196226, 0
0.227544, 0.216703, 0
0.247205, 0.235833, 0
0.265584, 0.253698, 0
0.282362, 0.270005, 0
0.297499, 0.284725, 0
0.311357, 0.298221, 0
0.323674, 0.310233, 0
0.334871, 0.321151, 0
0.344514, 0.330561, 0
0.352378, 0.338267, 0
0.358775, 0.344543, 0
0.363849, 0.349549, 0
0.366936, 0.352612, 0
0.368387, 0.354076, 0
0.368561, 0.354290, 0
0.367397, 0.353228, 0
0.364758, 0.350740, 0
0.360507, 0.346694, 0
0.354366, 0.340810, 0
0.346887, 0.333638, 0
0.338176, 0.325260, 0
0.328146, 0.315597, 0
0.317137, 0.305015, 0
0.305109, 0.293455, 0
0.292584, 0.281432, 0
0.279071, 0.268483, 0
0.264889, 0.254891, 0
0.250260, 0.240883, 0
0.234927, 0.226218, 0
0.219164, 0.211141, 0
0.202979, 0.195688, 0
0.186415, 0.179867, 0
0.169583, 0.163800, 0
0.152202, 0.147241, 0
0.134971, 0.130853, 0
0.117673, 0.114424, 0
0.100461, 0.098075, 0
0.083230, 0.081747, 0
0.065937, 0.065368, 0
0.048615, 0.048960, 1
0.031744, 0.033028, 0
0.015054, 0.017277, 0
-0.001167, 0.001992, 0
-0.016956, -0.012843, 0
-0.032208, -0.027165, 0
-0.046736, -0.040788, 0
-0.060860, -0.054023, 0
-0.074549, -0.066835, 0
-0.087812, -0.079256, 0
-0.100843, -0.091505, 0
-0.113464, -0.103383, 0
-0.125612, -0.114845, 0
-0.137020, -0.125620, 0
-0.147486, -0.135526, 0
-0.157119, -0.144688, 0
-0.165844, -0.153015, 0
-0.172943, -0.159791, 0
-0.178793, -0.165421, 0
-0.183411, -0.169911, 0
-0.186908, -0.173386, 0
-0.189481, -0.176040, 0
-0.190909, -0.177642, 0
-0.191173, -0.178168, 0
-0.190547, -0.177902, 0
-0.188884, -0.176685, 0
-0.186630, -0.174970, 0
-0.183505, -0.172428, 0
-0.179814, -0.169384, 0
-0.176090, -0.166367, 0
-0.172065, -0.163102, 0
-0.167764, -0.159601, 0
-0.163235, -0.155878, 0
-0.158501, -0.151981, 0
-0.153280, -0.147601, 0
-0.148049, -0.143211, 0
-0.142638, -0.138649, 0
-0.137283, -0.134130, 0
-0.131755, -0.129425, 0
-0.126071, -0.124532, 0
-0.120234, -0.119444, 0
-0.114603, -0.114491, 0
-0.109163, -0.109687, 0
-0.104043, -0.105128, 0
-0.099273, -0.100852, 0
-0.095479, -0.097471, 0
-0.092639, -0.094952, 0
-0.090821, -0.093369, 0
-0.090408, -0.093113, 0
-0.091636, -0.094390, 0
-0.094208, -0.096930, 0
-0.098550, -0.101167, 0
-0.104430, -0.106835, 0
-0.111828, -0.113950, 0
-0.120398, -0.122161, 0
-0.130054, -0.131391, 0
-0.140426, -0.141315, 0
-0.151473, -0.151837, 0
-0.162549, -0.162356, 0
-0.174022, -0.173263, 0
-0.185326, -0.183962, 0
-0.196517, -0.194532, 0
-0.207061, -0.204463, 0
-0.216985, -0.213763, 0
-0.226061, -0.222187, 0
-0.234260, -0.229716, 0
-0.241716, -0.236544, 0
-0.248009, -0.242234, 0
-0.253112, -0.246739, 0
-0.256852, -0.249928, 0
-0.259463, -0.252030, 0
-0.260509, -0.252594, 0
-0.259879, -0.251529, 0
-0.257345, -0.248603, 0
-0.253137, -0.244076, 0
-0.246835, -0.237513, 0
-0.238307, -0.228801, 0
-0.227570, -0.217986, 0
-0.214979, -0.205394, 0
-0.200261, -0.190795, 0
-0.183838, -0.174608, 0
-0.165625, -0.156715, 0
-0.145732, -0.137247, 0
-0.124886, -0.116941, 0
-0.102969, -0.095641, 0
-0.080134, -0.073526, 0
-0.057018, -0.051225, 0
-0.033689, -0.028815, 0
-0.010676, -0.006788, 0
0.011885, 0.014735, 0
0.033920, 0.035706, 0
0.055193, 0.055838, 0
0.075579, 0.075060, 0
0.094999, 0.093300, 0
0.113190, 0.110309, 0
0.130298, 0.126231, 0
0.146291, 0.141042, 0
0.160630, 0.154218, 0
0.173733, 0.166198, 0
0.185785, 0.177151, 0
0.196466, 0.186793, 0
0.205384, 0.194713, 0
0.213239, 0.201635, 0
0.220000, 0.207554, 0
0.225088, 0.211847, 0
0.228478, 0.214520, 0
0.230303, 0.215697, 0
0.231213, 0.216030, 0
0.230824, 0.215129, 0
0.229514, 0.213359, 0
0.227007, 0.210481, 0
0.223695, 0.206883, 0
0.219478, 0.202430, 0
0.214602, 0.197399, 0
0.209235, 0.191965, 0
0.203230, 0.185937, 0
0.196573, 0.179322, 0
0.189320, 0.172154, 0
0.181748, 0.164722, 0
0.173409, 0.156605, 0
0.164582, 0.148055, 0
0.155284, 0.139128, 0
0.145939, 0.130230, 0
0.136047, 0.120831, 0
0.126005, 0.111315, 0
0.115926, 0.101837, 0
0.105478, 0.092051, 0
0.094846, 0.082144, 0
0.083915, 0.071985, 0
0.072891, 0.061805, 0
0.061908, 0.051734, 0
0.050883, 0.041659, 0
0.040116, 0.031906, 0
0.029952, 0.022812, 0
0.019846, 0.013824, 0
0.010360, 0.005491, 0
0.001078, -0.002607, 0
-0.008019, -0.010481, 0
-0.016507, -0.017726, 0
-0.024654, -0.024601, 1
-0.032932, -0.031610, 0
-0.041000, -0.038408, 0
-0.048931, -0.045038, 0
-0.056561, -0.051388, 0
-0.064001, -0.057576, 0
-0.070923, -0.063292, 0
-0.077613, -0.068824, 0
-0.084115, -0.074243, 0
-0.090201, -0.079322, 0
-0.095711, -0.083893, 0
-0.100430, -0.087763, 0
-0.104666, -0.091241, 0
-0.108144, -0.094065, 0
-0.110654, -0.096006, 0
-0.112661, -0.097535, 0
-0.113739, -0.098276, 0
-0.113889, -0.098203, 0
-0.113453, -0.097645, 0
-0.112340, -0.096513, 0
-0.110507, -0.094771, 0
-0.108096, -0.092545, 0
-0.105074, -0.089800, 0
-0.101708, -0.086785, 0
-0.097899, -0.083404, 0
-0.093366, -0.079380, 0
-0.088693, -0.075273, 0
-0.083570, -0.070766, 0
-0.077670, -0.065525, 0
-0.071004, -0.059569, 0
-0.063819, -0.053094, 0
-0.055989, -0.045972, 0
-0.047732, -0.038423, 0
-0.038933, -0.030311, 0
-0.029676, -0.021732, 0
-0.020440, -0.013161, 0
-0.010874, -0.004217, 0
-0.001979, 0.004100, 0
0.006460, 0.012008, 0
0.014207, 0.019283, 0
0.021106, 0.025762, 0
0.026685, 0.030991, 0
0.030431, 0.034457, 0
0.032365, 0.036180, 0
0.032689, 0.036345, 0
0.031401, 0.034940, 0
0.028247, 0.031728, 0
0.023776, 0.027258, 0
0.018111, 0.021648, 0
0.011430, 0.015066, 0
0.003508, 0.007284, 0
-0.004864, -0.000894, 0
-0.013517, -0.009327, 0
-0.022538, -0.018091, 0
-0.031617, -0.026888, 0
-0.040293, -0.035266, 0
-0.048648, -0.043307, 0
-0.056159, -0.050496, 0
-0.063042, -0.057037, 0
-0.069318, -0.062992, 0
-0.074391, -0.067761, 0
-0.078432, -0.071512, 0
-0.081414, -0.074231, 0
-0.083517, -0.076096, 0
-0.084610, -0.076993, 0
-0.083944, -0.076181, 0
-0.081800, -0.073953, 0
-0.078488, -0.070630, 0
-0.073525, -0.065707, 0
-0.066439, -0.058725, 0
-0.057740, -0.050207, 0
-0.047089, -0.039819, 0
-0.034867, -0.027948, 0
-0.020967, -0.014506, 0
-0.005721, 0.000206, 0
0.010865, 0.016166, 0
0.028732, 0.033317, 0
0.047683, 0.051486, 0
0.067062, 0.070003, 0
0.086885, 0.088894, 0
0.107383, 0.108409, 0
0.128020, 0.128028, 1
0.147988, 0.146909, 0
0.167511, 0.165305, 0
0.186566, 0.183213, 0
0.204471, 0.199969, 0
0.221387, 0.215733, 0
0.236917, 0.230100, 0
0.251685, 0.243729, 0
0.264997, 0.255907, 0
0.276718, 0.266541, 0
0.286801, 0.275571, 0
0.295141, 0.282926, 0
0.301887, 0.288733, 0
0.306948, 0.292885, 0
0.310582, 0.295668, 0
0.312045, 0.296358, 0
0.312220, 0.295820, 0
0.311138, 0.294079, 0
0.308366, 0.290695, 0
0.304068, 0.285868, 0
0.298339, 0.279703, 0
0.291637, 0.272635, 0
0.283696, 0.264399, 0
0.274678, 0.255169, 0
0.264820, 0.245162, 0
0.254093, 0.234377, 0
0.242766, 0.223048, 0
0.230931, 0.211272, 0
0.218554, 0.199021, 0
0.205977, 0.186599, 0
0.192970, 0.173795, 0
0.179267, 0.160316, 0
0.165255, 0.146597, 0
0.151375, 0.133038, 0
0.137463, 0.119462, 0
0.123671, 0.106032, 0
0.109461, 0.092245, 0
0.094968, 0.078181, 0
0.080152, 0.063817, 0
0.065204, 0.049356, 0
0.050016, 0.034677, 0
0.034732, 0.019912, 0
0.019361, 0.005095, 0
0.003907, -0.009783, 0
-0.011255, -0.024335, 0
-0.026512, -0.038961, 0
-0.041531, -0.053322, 0
-0.056556, -0.067646, 0
-0.071757, -0.082144, 0
-0.086874, -0.096516, 0
-0.101652, -0.110532, 0
-0.116497, -0.124627, 0
-0.131028, -0.138383, 0
-0.145161, -0.151732, 0
-0.159247, -0.165044, 0
-0.172802, -0.177835, 0
-0.185619, -0.189916, 0
-0.197781, -0.201347, 0
-0.209230, -0.212093, 0
-0.219959, -0.222132, 0
-0.229567, -0.231064, 0
-0.238541, -0.239441, 1
-0.246259, -0.246600, 0
-0.252566, -0.252425, 0
-0.257607, -0.257046, 0
-0.261201, -0.260280, 0
-0.263694, -0.262496, 0
-0.264566, -0.263179, 0
-0.264421, -0.262910, 0
-0.263017, -0.261464, 0
-0.260446, -0.258941, 0
-0.256944, -0.255561, 0
-0.252605, -0.251430, 0
-0.247043, -0.246151, 0
-0.240929, -0.240371, 0
-0.233693, -0.233539, 1
-0.225960, -0.226261, 1
-0.217335, -0.218133, 0
-0.207804, -0.209139, 0
-0.197508, -0.199403, 0
-0.186738, -0.189204, 0
-0.175740, -0.178776, 0
-0.163306, -0.166913, 0
-0.150327, -0.154515, 0
-0.137035, -0.141776, 0
-0.123049, -0.128304, 0
-0.108600, -0.114344, 0
-0.094127, -0.100309, 0
-0.079643, -0.086185, 0
-0.065128, -0.071977, 0
-0.051484, -0.058575, 0
-0.039336, -0.046605, 0
-0.028351, -0.035720, 0
-0.018527, -0.025903, 0
-0.010526, -0.017829, 0
-0.004373, -0.011540, 0
-0.000248, -0.007196, 0
0.002196, -0.004449, 0
0.002580, -0.003664, 0
0.001176, -0.004616, 0
-0.001474, -0.006728, 0
-0.005517, -0.010189, 0
-0.010885, -0.014903, 0
-0.016943, -0.020257, 0
-0.023412, -0.025987, 0
-0.030784, -0.032576, 0
-0.038118, -0.039080, 0
-0.045733, -0.045842, 1
-0.053113, -0.052341, 0
-0.059680, -0.058021, 0
-0.065719, -0.063170, 0
-0.071464, -0.068022, 0
-0.076459, -0.072139, 0
-0.080441, -0.075290, 0
-0.083704, -0.077742, 0
-0.085639, -0.078877, 0
-0.086346, -0.078853, 0
-0.085949, -0.077801, 0
-0.083595, -0.074864, 0
-0.079910, -0.070697, 0
-0.074781, -0.065202, 0
-0.067768, -0.057889, 0
-0.058975, -0.048900, 0
-0.048311, -0.038169, 0
-0.036364, -0.026279, 0
-0.022930, -0.013013, 0
-0.007758, 0.001878, 0
0.008559, 0.017812, 0
0.026019, 0.034780, 0
0.044323, 0.052475, 0
0.063321, 0.070798, 0
0.082470, 0.089201, 0
0.101875, 0.107766, 0
0.121073, 0.126083, 0
0.139709, 0.143763, 0
0.157986, 0.161023, 0
0.175783, 0.177789, 0
0.192510, 0.193486, 1
0.208035, 0.207989, 1
0.222133, 0.221054, 0
0.235641, 0.233526, 0
0.247404, 0.244298, 0
0.257769, 0.253702, 0
0.266780, 0.261770, 0
0.273969, 0.268037, 0
0.279478, 0.272691, 0
0.283831, 0.276270, 0
0.286714, 0.278427, 0
0.287724, 0.278772, 0
0.287302, 0.277722, 0
0.285429, 0.275329, 0
0.281798, 0.271250, 0
0.276449, 0.265503, 0
0.269876, 0.258621, 0
0.262351, 0.250877, 0
0.253505, 0.241894, 0
0.243194, 0.231537, 0
0.232221, 0.220595, 0
0.219986, 0.208464, 0
0.207086, 0.195776, 0
0.193498, 0.182473, 0
0.180156, 0.169473, 0
0.166406, 0.156102, 0
0.152519, 0.142693, 0
0.138632, 0.129341, 0
0.124453, 0.115740, 0
0.110002, 0.101919, 0
0.095492, 0.088076, 0
0.080604, 0.073882, 0
0.065860, 0.059871, 0
0.051329, 0.046081, 0
0.036753, 0.032267, 0
0.022678, 0.018981, 0
0.008317, 0.005427, 0
-0.005940, -0.008012, 0
-0.020402, -0.021612, 0
-0.035005, -0.035331, 1
-0.049261, -0.048680, 1
-0.064004, -0.062506, 0
-0.078544, -0.076116, 0
-0.092764, -0.089394, 0
-0.107420, -0.103119, 0
-0.122419, -0.117169, 0
-0.136828, -0.130611, 0
-0.151538, -0.144319, 0
-0.166094, -0.157885, 0
-0.180553, -0.171367, 0
-0.194967, -0.184791, 0
-0.209144, -0.197999, 0
-0.223259, -0.211186, 0
-0.237087, -0.224108, 0
-0.250011, -0.236159, 0
-0.262502, -0.247859, 0
-0.273999, -0.258647, 0
-0.284304, -0.268307, 0
-0.293768, -0.277181, 0
-0.302056, -0.284977, 0
-0.308771, -0.291300, 0
-0.314391, -0.296632, 0
-0.318991, -0.301062, 0
-0.322077, -0.304066, 0
-0.323835, -0.305876, 0
-0.325004, -0.307179, 0
-0.325068, -0.307481, 0
-0.323903, -0.306672, 0
-0.322094, -0.305326, 0
-0.318789, -0.302577, 0
-0.314651, -0.299063, 0
-0.310069, -0.295190, 0
-0.304004, -0.289913, 0
-0.297689, -0.284424, 0
-0.290863, -0.278490, 0
-0.283399, -0.271963, 0
-0.275185, -0.264735, 0
-0.265767, -0.256303, 0
-0.255606, -0.247133, 0
-0.244442, -0.236956, 0
-0.232657, -0.226149, 0
-0.220004, -0.214455, 0
-0.207237, -0.202581, 0
-0.194110, -0.190318, 0
-0.180777, -0.177809, 0
-0.167754, -0.165588, 0
-0.155025, -0.153581, 0
-0.142945, -0.142156, 0
-0.132051, -0.131834, 1
-0.122229, -0.122501, 0
-0.113854, -0.114550, 0
-0.106695, -0.107748, 0
-0.101290, -0.102627, 0
-0.097166, -0.098722, 0
-0.094568, -0.096292, 0
-0.093395, -0.095212, 0
-0.093582, -0.095434, 0
-0.094697, -0.096536, 0
-0.096271, -0.098056, 0
-0.098461, -0.100139, 0
-0.100995, -0.102518, 0
-0.103575, -0.104903, 0
-0.106181, -0.107285, 0
-0.108412, -0.109261, 0
-0.110294, -0.110871, 0
-0.111681, -0.111952, 1
-0.112584, -0.112515, 1
-0.112357, -0.111928, 1
-0.111196, -0.110403, 0
-0.109172, -0.108012, 0
-0.106031, -0.104499, 0
-0.101795, -0.099924, 0
-0.096552, -0.094342, 0
-0.089872, -0.087343, 0
-0.081518, -0.078723, 0
-0.071270, -0.068256, 0
-0.059372, -0.056195, 0
-0.045767, -0.042484, 0
-0.030311, -0.027013, 0
-0.013229, -0.009984, 0
0.005339, 0.008470, 0
0.024859, 0.027780, 0
0.045694, 0.048310, 0
0.067514, 0.069747, 0
0.089778, 0.091537, 0
0.112896, 0.114100, 0
0.136169, 0.136738, 0
0.159989, 0.159840, 1
0.183660, 0.182723, 0
0.206635, 0.204872, 0
0.229190, 0.226546, 0
0.250900, 0.247337, 0
0.271488, 0.266974, 0
0.290934, 0.285430, 0
0.309163, 0.302639, 0
0.326268, 0.318705, 0
0.342171, 0.333569, 0
0.356319, 0.346701, 0
0.369582, 0.358961, 0
0.381320, 0.369735, 0
0.391291, 0.378784, 0
0.399348, 0.385959, 0
0.405600, 0.391372, 0
0.410570, 0.395558, 0
0.413754, 0.398018, 0
0.415716, 0.399293, 0
0.416406, 0.399354, 0
0.415711, 0.398102, 0
0.413759, 0.395674, 0
0.410168, 0.391697, 0
0.405501, 0.386732, 0
0.399705, 0.380745, 0
0.392624, 0.373552, 0
0.384888, 0.365748, 0
0.376786, 0.357641, 0
0.368049, 0.349000, 0
0.358855, 0.339962, 0
0.349182, 0.330518, 0
0.339101, 0.320737, 0
0.328523, 0.310549, 0
0.318026, 0.300486, 0
0.307095, 0.290046, 0
0.295879, 0.279363, 0
0.284514, 0.268570, 0
0.273171, 0.257834, 0
0.261570, 0.246850, 0
0.249815, 0.235741, 0
0.237815, 0.224428, 0
0.225903, 0.213236, 0
0.213920, 0.201984, 0
0.202020, 0.190860, 0
0.189880, 0.179514, 0
0.177663, 0.168129, 0
0.165471, 0.156799, 0
0.152994, 0.145228, 0
0.140767, 0.133926, 0
0.128485, 0.122605, 0
0.116009, 0.111120, 0
0.103352, 0.099496, 0
0.090012, 0.087240, 0
0.076493, 0.074839, 0
0.062384, 0.061885, 1
0.048105, 0.048773, 0
0.033890, 0.035728, 0
0.019461, 0.022467, 0
0.005468, 0.009659, 0
-0.008787, -0.003420, 0
-0.023051, -0.016524, 0
-0.036877, -0.029189, 0
-0.050180, -0.041343, 0
-0.062993, -0.053070, 0
-0.075056, -0.064116, 0
-0.086403, -0.074525, 0
-0.096496, -0.083749, 0
-0.105409, -0.091884, 0
-0.113728, -0.099497, 0
-0.120999, -0.106130, 0
-0.126969, -0.111547, 0
-0.132014, -0.116118, 0
-0.136369, -0.120111, 0
-0.140181, -0.123677, 0
-0.143200, -0.126531, 0
-0.145609, -0.128880, 0
-0.147123, -0.130443, 0
-0.148112, -0.131578, 0
-0.148161, -0.131856, 0
-0.147479, -0.131493, 0
-0.146351, -0.130770, 0
-0.144635, -0.129543, 0
-0.142132, -0.127589, 0
-0.139154, -0.125218, 0
-0.135455, -0.122184, 0
-0.130918, -0.118361, 0
-0.125553, -0.113750, 0
-0.119871, -0.108850, 0
-0.114187, -0.103945, 0
-0.108405, -0.098913, 0
-0.102677, -0.093925, 0
-0.097481, -0.089435, 0
-0.092885, -0.085505, 0
-0.088992, -0.082257, 0
-0.086198, -0.080066, 0
-0.084691, -0.079100, 0
-0.084231, -0.079148, 0
-0.085440, -0.080805, 0
-0.088103, -0.083854, 0
-0.092070, -0.088159, 0
-0.097635, -0.093985, 0
-0.104299, -0.100877, 0
-0.112009, -0.108786, 0
-0.120639, -0.117544, 0
-0.130098, -0.127110, 0
-0.140194, -0.137296, 0
-0.150430, -0.147595, 0
-0.160687, -0.157869, 0
-0.171702, -0.168871, 0
-0.182750, -0.179859, 0
-0.193757, -0.190816, 0
-0.204698, -0.201673, 0
-0.215021, -0.211878, 0
-0.224766, -0.221502, 0
-0.234109, -0.230743, 0
-0.241982, -0.238487, 0
-0.249098, -0.245463, 0
-0.254837, -0.251067, 0
-0.259032, -0.255147, 0
-0.261698, -0.257718, 0
-0.262996, -0.258952, 0
-0.262676, -0.258609, 0
-0.260086, -0.256047, 0
-0.255482, -0.251531, 0
-0.248707, -0.244928, 0
-0.239614, -0.236071, 0
-0.228592, -0.225349, 0
-0.216041, -0.213192, 0
-0.201343, -0.198983, 0
-0.185290, -0.183513, 0
-0.167732, -0.166615, 0
-0.149223, -0.148862, 1
-0.129937, -0.130426, 1
-0.110151, -0.111554, 0
-0.089984, -0.092397, 0
-0.069567, -0.073078, 0
-0.048679, -0.053346, 0
-0.028372, -0.034228, 0
-0.008500, -0.015581, 0
0.011158, 0.002797, 0
0.029771, 0.020103, 0
0.047598, 0.036603, 0
0.064741, 0.052433, 0
0.081071, 0.067456, 0
0.096576, 0.081664, 0
0.111257, 0.095082, 0
0.124979, 0.107575, 0
0.137932, 0.119341, 0
0.149657, 0.129924, 0
0.160187, 0.139401, 0
0.169470, 0.147684, 0
0.177779, 0.155058, 0
0.184843, 0.161250, 0
0.190706, 0.166323, 0
0.195797, 0.170740, 0
0.199989, 0.174348, 0
0.202985, 0.176845, 0
0.204473, 0.177907, 0
0.205165, 0.178297, 0
0.204811, 0.177744, 0
0.203849, 0.176640, 0
0.201803, 0.174550, 0
0.199420, 0.172233, 0
0.196350, 0.169297, 0
0.192997, 0.166136, 0
0.189161, 0.162611, 0
0.184460, 0.158284, 0
0.179296, 0.153545, 0
0.173545, 0.148297, 0
0.167162, 0.142455, 0
0.160184, 0.136094, 0
0.153026, 0.129594, 0
0.145929, 0.123195, 0
0.138437, 0.116451, 0
0.130712, 0.109532, 0
0.122576, 0.102247, 0
0.114240, 0.094798, 0
0.105286, 0.086764, 0
0.095983, 0.078425, 0
0.086781, 0.070229, 0
0.077290, 0.061794, 0
0.067439, 0.053014, 0
0.057278, 0.043970, 0
0.046917, 0.034758, 0
0.035885, 0.024907, 0
0.024534, 0.014783, 0
0.012643, 0.004165, 0
0.000346, -0.006820, 0
-0.012650, -0.018477, 0
-0.025939, -0.030398, 0
-0.039505, -0.042592, 0
-0.052837, -0.054543, 0
-0.066125, -0.066450, 1
-0.079354, -0.078299, 0
-0.092767, -0.090345, 0
-0.105559, -0.101783, 0
-0.117861, -0.112788, 0
-0.129471, -0.123119, 0
-0.140711, -0.133143, 0
-0.151151, -0.142426, 0
-0.160554, -0.150761, 0
-0.168679, -0.157892, 0
-0.175995, -0.164282, 0
-0.181907, -0.169348, 0
-0.187340, -0.174011, 0
-0.191698, -0.177683, 0
-0.195619, -0.181009, 0
-0.199102, -0.183993, 0
-0.201874, -0.186369, 0
-0.204129, -0.188340, 0
-0.206101, -0.190097, 0
-0.206844, -0.190713, 0
-0.206588, -0.190450, 0
-0.205473, -0.189441, 0
-0.203709, -0.187870, 0
-0.201082, -0.185518, 0
-0.197853, -0.182621, 0
-0.193313, -0.178476, 0
-0.187787, -0.173396, 0
-0.181650, -0.167759, 0
-0.174619, -0.161258, 0
-0.167198, -0.154414, 0
-0.159520, -0.147305, 0
-0.151940, -0.140298, 0
-0.144497, -0.133413, 0
-0.137727, -0.127172, 0
-0.132023, -0.121934, 0
-0.127320, -0.117646, 0
-0.123489, -0.114200, 0
-0.120928, -0.111993, 0
-0.119407, -0.110745, 0
-0.119087, -0.110661, 0
-0.120174, -0.111914, 0
-0.122410, -0.114248, 0
-0.125498, -0.117339, 0
-0.129580, -0.121372, 0
-0.134283, -0.125996, 0
-0.139819, -0.131395, 0
-0.145511, -0.136892, 0
-0.151827, -0.142996, 0
-0.158481, -0.149391, 0
-0.164932, -0.155553, 0
-0.171365, -0.161644, 0
-0.178236, -0.168146, 0
-0.184830, -0.174362, 0
-0.191707, -0.180829, 0
-0.197876, -0.186577, 0
-0.203411, -0.191661, 0
-0.208039, -0.195806, 0
-0.211539, -0.198848, 0
-0.214057, -0.200924, 0
-0.215260, -0.201689, 0
-0.214923, -0.200959, 0
